dataset,mode,k,n_cycles,run,engine_id,sensor,cued,claimed,expected_textbook,actual_in_window,net_change,pred_rul,true_rul
FD003,few_shot,3,5,run1,82,s4,False,absent,increase,increase,0.025999999999999912,23,6.0
FD003,few_shot,3,5,run1,82,s7,False,unspecified,decrease,increase,0.05699999999999994,23,6.0
FD003,few_shot,3,5,run1,82,s9,True,absent,decrease,increase,0.02999999999999997,23,6.0
FD003,few_shot,3,5,run1,82,s11,True,unspecified,increase,increase,0.06299999999999994,23,6.0
FD003,few_shot,3,5,run1,82,s12,True,unspecified,increase,increase,0.05500000000000005,23,6.0
FD003,few_shot,3,5,run1,82,s14,True,absent,decrease,increase,0.07699999999999996,23,6.0
FD003,few_shot,3,5,run1,82,s15,True,absent,increase,decrease,-0.043999999999999984,23,6.0
FD003,few_shot,3,5,run1,83,s4,False,absent,increase,increase,0.04599999999999993,23,125.0
FD003,few_shot,3,5,run1,83,s7,False,absent,decrease,increase,0.03900000000000001,23,125.0
FD003,few_shot,3,5,run1,83,s9,True,absent,decrease,stable,-0.0020000000000000018,23,125.0
FD003,few_shot,3,5,run1,83,s11,True,unspecified,increase,decrease,-0.03999999999999998,23,125.0
FD003,few_shot,3,5,run1,83,s12,True,absent,increase,increase,0.048000000000000015,23,125.0
FD003,few_shot,3,5,run1,83,s14,True,absent,decrease,decrease,-0.013000000000000012,23,125.0
FD003,few_shot,3,5,run1,83,s15,True,absent,increase,increase,0.03700000000000003,23,125.0
FD003,few_shot,3,5,run1,84,s4,False,absent,increase,decrease,-0.07499999999999996,45,104.0
FD003,few_shot,3,5,run1,84,s7,False,absent,decrease,increase,0.04000000000000001,45,104.0
FD003,few_shot,3,5,run1,84,s9,True,absent,decrease,decrease,-0.033,45,104.0
FD003,few_shot,3,5,run1,84,s11,True,absent,increase,decrease,-0.02799999999999997,45,104.0
FD003,few_shot,3,5,run1,84,s12,True,absent,increase,stable,-0.00899999999999998,45,104.0
FD003,few_shot,3,5,run1,84,s14,True,absent,decrease,stable,0.0020000000000000018,45,104.0
FD003,few_shot,3,5,run1,84,s15,True,absent,increase,increase,0.11099999999999999,45,104.0
FD003,few_shot,3,5,run1,85,s4,False,absent,increase,increase,0.07400000000000001,45,56.0
FD003,few_shot,3,5,run1,85,s7,False,absent,decrease,decrease,-0.07,45,56.0
FD003,few_shot,3,5,run1,85,s9,True,absent,decrease,increase,0.031,45,56.0
FD003,few_shot,3,5,run1,85,s11,True,unspecified,increase,increase,0.09200000000000003,45,56.0
FD003,few_shot,3,5,run1,85,s12,True,unspecified,increase,increase,0.03699999999999998,45,56.0
FD003,few_shot,3,5,run1,85,s14,True,absent,decrease,stable,0.0,45,56.0
FD003,few_shot,3,5,run1,85,s15,True,absent,increase,decrease,-0.09699999999999998,45,56.0
FD003,few_shot,3,5,run1,86,s4,False,absent,increase,increase,0.06399999999999995,42,25.0
FD003,few_shot,3,5,run1,86,s7,False,unspecified,decrease,stable,-0.0020000000000000018,42,25.0
FD003,few_shot,3,5,run1,86,s9,True,absent,decrease,increase,0.015000000000000013,42,25.0
FD003,few_shot,3,5,run1,86,s11,True,unspecified,increase,decrease,-0.03500000000000003,42,25.0
FD003,few_shot,3,5,run1,86,s12,True,absent,increase,increase,0.025999999999999995,42,25.0
FD003,few_shot,3,5,run1,86,s14,True,absent,decrease,stable,0.009000000000000008,42,25.0
FD003,few_shot,3,5,run1,86,s15,True,absent,increase,stable,0.007999999999999896,42,25.0
FD003,few_shot,3,5,run1,87,s4,False,unspecified,increase,decrease,-0.125,45,68.0
FD003,few_shot,3,5,run1,87,s7,False,absent,decrease,decrease,-0.023999999999999994,45,68.0
FD003,few_shot,3,5,run1,87,s9,True,absent,decrease,stable,-0.006000000000000005,45,68.0
FD003,few_shot,3,5,run1,87,s11,True,unspecified,increase,decrease,-0.10900000000000004,45,68.0
FD003,few_shot,3,5,run1,87,s12,True,absent,increase,stable,0.0,45,68.0
FD003,few_shot,3,5,run1,87,s14,True,absent,decrease,increase,0.03700000000000003,45,68.0
FD003,few_shot,3,5,run1,87,s15,True,absent,increase,increase,0.09699999999999998,45,68.0
FD003,few_shot,3,5,run1,88,s4,False,absent,increase,decrease,-0.189,45,125.0
FD003,few_shot,3,5,run1,88,s7,False,absent,decrease,increase,0.037000000000000005,45,125.0
FD003,few_shot,3,5,run1,88,s9,True,absent,decrease,decrease,-0.027999999999999997,45,125.0
FD003,few_shot,3,5,run1,88,s11,True,absent,increase,decrease,-0.092,45,125.0
FD003,few_shot,3,5,run1,88,s12,True,absent,increase,increase,0.013999999999999985,45,125.0
FD003,few_shot,3,5,run1,88,s14,True,absent,decrease,decrease,-0.015999999999999986,45,125.0
FD003,few_shot,3,5,run1,88,s15,True,absent,increase,decrease,-0.028999999999999915,45,125.0
FD003,few_shot,3,5,run1,89,s4,False,absent,increase,increase,0.09800000000000003,45,41.0
FD003,few_shot,3,5,run1,89,s7,False,absent,decrease,increase,0.022999999999999965,45,41.0
FD003,few_shot,3,5,run1,89,s9,True,absent,decrease,increase,0.03799999999999998,45,41.0
FD003,few_shot,3,5,run1,89,s11,True,increase,increase,decrease,-0.03400000000000003,45,41.0
FD003,few_shot,3,5,run1,89,s12,True,absent,increase,increase,0.07300000000000001,45,41.0
FD003,few_shot,3,5,run1,89,s14,True,absent,decrease,increase,0.03700000000000003,45,41.0
FD003,few_shot,3,5,run1,89,s15,True,absent,increase,increase,0.08700000000000002,45,41.0
FD003,few_shot,3,5,run1,90,s4,False,absent,increase,stable,0.0030000000000000027,23,51.0
FD003,few_shot,3,5,run1,90,s7,False,absent,decrease,stable,0.0050000000000000044,23,51.0
FD003,few_shot,3,5,run1,90,s9,True,absent,decrease,decrease,-0.014000000000000012,23,51.0
FD003,few_shot,3,5,run1,90,s11,True,absent,increase,increase,0.08600000000000002,23,51.0
FD003,few_shot,3,5,run1,90,s12,True,absent,increase,increase,0.03,23,51.0
FD003,few_shot,3,5,run1,90,s14,True,absent,decrease,decrease,-0.025999999999999968,23,51.0
FD003,few_shot,3,5,run1,90,s15,True,increase,increase,decrease,-0.07899999999999996,23,51.0
FD003,few_shot,3,5,run1,91,s4,False,absent,increase,decrease,-0.064,45,81.0
FD003,few_shot,3,5,run1,91,s7,False,unspecified,decrease,increase,0.02100000000000002,45,81.0
FD003,few_shot,3,5,run1,91,s9,True,absent,decrease,decrease,-0.010000000000000009,45,81.0
FD003,few_shot,3,5,run1,91,s11,True,unspecified,increase,decrease,-0.11399999999999999,45,81.0
FD003,few_shot,3,5,run1,91,s12,True,absent,increase,stable,0.0,45,81.0
FD003,few_shot,3,5,run1,91,s14,True,absent,decrease,increase,0.019000000000000017,45,81.0
FD003,few_shot,3,5,run1,91,s15,True,absent,increase,increase,0.05900000000000005,45,81.0
FD003,few_shot,3,5,run1,92,s4,False,absent,increase,decrease,-0.06499999999999995,45,14.0
FD003,few_shot,3,5,run1,92,s7,False,absent,decrease,increase,0.04700000000000004,45,14.0
FD003,few_shot,3,5,run1,92,s9,True,absent,decrease,increase,0.02200000000000002,45,14.0
FD003,few_shot,3,5,run1,92,s11,True,increase,increase,decrease,-0.07400000000000007,45,14.0
FD003,few_shot,3,5,run1,92,s12,True,absent,increase,decrease,-0.01200000000000001,45,14.0
FD003,few_shot,3,5,run1,92,s14,True,absent,decrease,stable,0.0010000000000000009,45,14.0
FD003,few_shot,3,5,run1,92,s15,True,absent,increase,increase,0.05399999999999999,45,14.0
FD003,few_shot,3,5,run1,93,s4,False,absent,increase,decrease,-0.09199999999999997,42,67.0
FD003,few_shot,3,5,run1,93,s7,False,absent,decrease,increase,0.01100000000000001,42,67.0
FD003,few_shot,3,5,run1,93,s9,True,absent,decrease,stable,-0.009000000000000008,42,67.0
FD003,few_shot,3,5,run1,93,s11,True,unspecified,increase,decrease,-0.09099999999999997,42,67.0
FD003,few_shot,3,5,run1,93,s12,True,absent,increase,decrease,-0.027000000000000024,42,67.0
FD003,few_shot,3,5,run1,93,s14,True,absent,decrease,decrease,-0.021999999999999992,42,67.0
FD003,few_shot,3,5,run1,93,s15,True,absent,increase,decrease,-0.04300000000000004,42,67.0
FD003,few_shot,3,5,run1,94,s4,False,absent,increase,increase,0.05799999999999994,23,10.0
FD003,few_shot,3,5,run1,94,s7,False,unspecified,decrease,stable,0.009000000000000008,23,10.0
FD003,few_shot,3,5,run1,94,s9,True,absent,decrease,stable,0.008000000000000007,23,10.0
FD003,few_shot,3,5,run1,94,s11,True,increase,increase,increase,0.06899999999999995,23,10.0
FD003,few_shot,3,5,run1,94,s12,True,increase,increase,increase,0.038000000000000034,23,10.0
FD003,few_shot,3,5,run1,94,s14,True,absent,decrease,stable,0.0020000000000000018,23,10.0
FD003,few_shot,3,5,run1,94,s15,True,absent,increase,increase,0.033999999999999975,23,10.0
FD003,few_shot,3,5,run1,95,s4,False,absent,increase,decrease,-0.09299999999999997,45,125.0
FD003,few_shot,3,5,run1,95,s7,False,absent,decrease,stable,0.0,45,125.0
FD003,few_shot,3,5,run1,95,s9,True,absent,decrease,increase,0.017000000000000015,45,125.0
FD003,few_shot,3,5,run1,95,s11,True,unspecified,increase,increase,0.17099999999999999,45,125.0
FD003,few_shot,3,5,run1,95,s12,True,absent,increase,decrease,-0.02699999999999997,45,125.0
FD003,few_shot,3,5,run1,95,s14,True,absent,decrease,decrease,-0.035,45,125.0
FD003,few_shot,3,5,run1,95,s15,True,absent,increase,increase,0.04299999999999993,45,125.0
FD003,few_shot,3,5,run1,96,s4,False,absent,increase,increase,0.10499999999999998,45,113.0
FD003,few_shot,3,5,run1,96,s7,False,unspecified,decrease,decrease,-0.02400000000000002,45,113.0
FD003,few_shot,3,5,run1,96,s9,True,absent,decrease,decrease,-0.025000000000000022,45,113.0
FD003,few_shot,3,5,run1,96,s11,True,unspecified,increase,increase,0.16600000000000004,45,113.0
FD003,few_shot,3,5,run1,96,s12,True,unspecified,increase,decrease,-0.03200000000000003,45,113.0
FD003,few_shot,3,5,run1,96,s14,True,absent,decrease,decrease,-0.012999999999999956,45,113.0
FD003,few_shot,3,5,run1,96,s15,True,absent,increase,increase,0.061,45,113.0
FD003,few_shot,3,5,run1,97,s4,False,absent,increase,decrease,-0.10399999999999998,23,123.0
FD003,few_shot,3,5,run1,97,s7,False,absent,decrease,increase,0.013999999999999985,23,123.0
FD003,few_shot,3,5,run1,97,s9,True,absent,decrease,decrease,-0.05199999999999999,23,123.0
FD003,few_shot,3,5,run1,97,s11,True,absent,increase,decrease,-0.12000000000000002,23,123.0
FD003,few_shot,3,5,run1,97,s12,True,absent,increase,increase,0.015000000000000013,23,123.0
FD003,few_shot,3,5,run1,97,s14,True,absent,decrease,stable,0.005999999999999978,23,123.0
FD003,few_shot,3,5,run1,97,s15,True,absent,increase,increase,0.04599999999999993,23,123.0
FD003,few_shot,3,5,run1,98,s4,False,absent,increase,increase,0.08000000000000007,23,17.0
FD003,few_shot,3,5,run1,98,s7,False,absent,decrease,decrease,-0.016999999999999987,23,17.0
FD003,few_shot,3,5,run1,98,s9,True,absent,decrease,increase,0.01200000000000001,23,17.0
FD003,few_shot,3,5,run1,98,s11,True,absent,increase,decrease,-0.06899999999999995,23,17.0
FD003,few_shot,3,5,run1,98,s12,True,absent,increase,increase,0.01999999999999999,23,17.0
FD003,few_shot,3,5,run1,98,s14,True,absent,decrease,increase,0.05199999999999999,23,17.0
FD003,few_shot,3,5,run1,98,s15,True,unspecified,increase,increase,0.019000000000000017,23,17.0
FD003,few_shot,3,5,run1,99,s4,False,absent,increase,decrease,-0.05699999999999994,23,8.0
FD003,few_shot,3,5,run1,99,s7,False,increase,decrease,increase,0.016000000000000014,23,8.0
FD003,few_shot,3,5,run1,99,s9,True,absent,decrease,stable,-0.007999999999999952,23,8.0
FD003,few_shot,3,5,run1,99,s11,True,absent,increase,increase,0.040000000000000036,23,8.0
FD003,few_shot,3,5,run1,99,s12,True,absent,increase,increase,0.05799999999999994,23,8.0
FD003,few_shot,3,5,run1,99,s14,True,absent,decrease,increase,0.04299999999999998,23,8.0
FD003,few_shot,3,5,run1,99,s15,True,absent,increase,stable,0.0030000000000000027,23,8.0
FD003,few_shot,3,5,run1,100,s4,False,absent,increase,decrease,-0.06400000000000006,45,28.0
FD003,few_shot,3,5,run1,100,s7,False,increase,decrease,increase,0.052999999999999936,45,28.0
FD003,few_shot,3,5,run1,100,s9,True,absent,decrease,increase,0.02799999999999997,45,28.0
FD003,few_shot,3,5,run1,100,s11,True,absent,increase,increase,0.05699999999999994,45,28.0
FD003,few_shot,3,5,run1,100,s12,True,absent,increase,increase,0.018000000000000016,45,28.0
FD003,few_shot,3,5,run1,100,s14,True,absent,decrease,increase,0.035999999999999976,45,28.0
FD003,few_shot,3,5,run1,100,s15,True,absent,increase,increase,0.061,45,28.0
FD003,few_shot,3,15,run1,1,s4,False,absent,increase,increase,0.017000000000000015,45,44.0
FD003,few_shot,3,15,run1,1,s7,False,unspecified,decrease,increase,0.04800000000000004,45,44.0
FD003,few_shot,3,15,run1,1,s9,True,absent,decrease,increase,0.05399999999999999,45,44.0
FD003,few_shot,3,15,run1,1,s11,True,absent,increase,decrease,-0.05700000000000005,45,44.0
FD003,few_shot,3,15,run1,1,s12,True,absent,increase,increase,0.064,45,44.0
FD003,few_shot,3,15,run1,1,s14,True,absent,decrease,increase,0.01100000000000001,45,44.0
FD003,few_shot,3,15,run1,1,s15,True,absent,increase,decrease,-0.10499999999999998,45,44.0
FD003,few_shot,3,15,run1,2,s4,False,absent,increase,increase,0.065,45,51.0
FD003,few_shot,3,15,run1,2,s7,False,unspecified,decrease,stable,-0.0050000000000000044,45,51.0
FD003,few_shot,3,15,run1,2,s9,True,absent,decrease,stable,0.008000000000000007,45,51.0
FD003,few_shot,3,15,run1,2,s11,True,absent,increase,increase,0.09699999999999998,45,51.0
FD003,few_shot,3,15,run1,2,s12,True,absent,increase,decrease,-0.01999999999999999,45,51.0
FD003,few_shot,3,15,run1,2,s14,True,absent,decrease,decrease,-0.015000000000000013,45,51.0
FD003,few_shot,3,15,run1,2,s15,True,absent,increase,decrease,-0.04700000000000004,45,51.0
FD003,few_shot,3,15,run1,3,s4,False,absent,increase,increase,0.09399999999999997,23,27.0
FD003,few_shot,3,15,run1,3,s7,False,decrease,decrease,increase,0.07600000000000007,23,27.0
FD003,few_shot,3,15,run1,3,s9,True,absent,decrease,increase,0.010000000000000009,23,27.0
FD003,few_shot,3,15,run1,3,s11,True,absent,increase,increase,0.10899999999999993,23,27.0
FD003,few_shot,3,15,run1,3,s12,True,absent,increase,increase,0.06799999999999995,23,27.0
FD003,few_shot,3,15,run1,3,s14,True,absent,decrease,increase,0.02300000000000002,23,27.0
FD003,few_shot,3,15,run1,3,s15,True,absent,increase,increase,0.05399999999999999,23,27.0
FD003,few_shot,3,15,run1,4,s4,False,absent,increase,stable,-0.008999999999999952,45,120.0
FD003,few_shot,3,15,run1,4,s7,False,decrease,decrease,decrease,-0.059,45,120.0
FD003,few_shot,3,15,run1,4,s9,True,absent,decrease,decrease,-0.011999999999999983,45,120.0
FD003,few_shot,3,15,run1,4,s11,True,absent,increase,decrease,-0.08000000000000002,45,120.0
FD003,few_shot,3,15,run1,4,s12,True,absent,increase,stable,-0.0030000000000000027,45,120.0
FD003,few_shot,3,15,run1,4,s14,True,absent,decrease,stable,0.0,45,120.0
FD003,few_shot,3,15,run1,4,s15,True,absent,increase,decrease,-0.02199999999999991,45,120.0
FD003,few_shot,3,15,run1,5,s4,False,absent,increase,increase,0.10200000000000001,45,101.0
FD003,few_shot,3,15,run1,5,s7,False,absent,decrease,increase,0.029000000000000026,45,101.0
FD003,few_shot,3,15,run1,5,s9,True,decrease,decrease,increase,0.03699999999999999,45,101.0
FD003,few_shot,3,15,run1,5,s11,True,absent,increase,increase,0.028999999999999998,45,101.0
FD003,few_shot,3,15,run1,5,s12,True,absent,increase,increase,0.060000000000000026,45,101.0
FD003,few_shot,3,15,run1,5,s14,True,absent,decrease,stable,-0.006000000000000005,45,101.0
FD003,few_shot,3,15,run1,5,s15,True,absent,increase,increase,0.050999999999999934,45,101.0
FD003,few_shot,3,15,run1,6,s4,False,unspecified,increase,increase,0.235,45,99.0
FD003,few_shot,3,15,run1,6,s7,False,unspecified,decrease,increase,0.01200000000000001,45,99.0
FD003,few_shot,3,15,run1,6,s9,True,absent,decrease,decrease,-0.01100000000000001,45,99.0
FD003,few_shot,3,15,run1,6,s11,True,absent,increase,increase,0.011999999999999955,45,99.0
FD003,few_shot,3,15,run1,6,s12,True,absent,increase,decrease,-0.01100000000000001,45,99.0
FD003,few_shot,3,15,run1,6,s14,True,absent,decrease,increase,0.026000000000000023,45,99.0
FD003,few_shot,3,15,run1,6,s15,True,absent,increase,increase,0.08400000000000007,45,99.0
FD003,few_shot,3,15,run1,7,s4,False,absent,increase,decrease,-0.09299999999999997,45,71.0
FD003,few_shot,3,15,run1,7,s7,False,decrease,decrease,stable,0.0010000000000000009,45,71.0
FD003,few_shot,3,15,run1,7,s9,True,absent,decrease,increase,0.010000000000000009,45,71.0
FD003,few_shot,3,15,run1,7,s11,True,absent,increase,decrease,-0.03500000000000003,45,71.0
FD003,few_shot,3,15,run1,7,s12,True,absent,increase,decrease,-0.027999999999999997,45,71.0
FD003,few_shot,3,15,run1,7,s14,True,absent,decrease,stable,0.0,45,71.0
FD003,few_shot,3,15,run1,7,s15,True,absent,increase,decrease,-0.014000000000000012,45,71.0
FD003,few_shot,3,15,run1,8,s4,False,absent,increase,increase,0.05999999999999994,45,55.0
FD003,few_shot,3,15,run1,8,s7,False,decrease,decrease,decrease,-0.013000000000000012,45,55.0
FD003,few_shot,3,15,run1,8,s9,True,absent,decrease,decrease,-0.038000000000000006,45,55.0
FD003,few_shot,3,15,run1,8,s11,True,absent,increase,increase,0.10899999999999999,45,55.0
FD003,few_shot,3,15,run1,8,s12,True,absent,increase,decrease,-0.015999999999999986,45,55.0
FD003,few_shot,3,15,run1,8,s14,True,absent,decrease,decrease,-0.016999999999999987,45,55.0
FD003,few_shot,3,15,run1,8,s15,True,absent,increase,decrease,-0.05600000000000005,45,55.0
FD003,few_shot,3,15,run1,9,s4,False,absent,increase,increase,0.014000000000000012,23,55.0
FD003,few_shot,3,15,run1,9,s7,False,unspecified,decrease,increase,0.01999999999999999,23,55.0
FD003,few_shot,3,15,run1,9,s9,True,absent,decrease,increase,0.037000000000000005,23,55.0
FD003,few_shot,3,15,run1,9,s11,True,absent,increase,increase,0.18300000000000005,23,55.0
FD003,few_shot,3,15,run1,9,s12,True,absent,increase,decrease,-0.022999999999999993,23,55.0
FD003,few_shot,3,15,run1,9,s14,True,absent,decrease,stable,0.0030000000000000027,23,55.0
FD003,few_shot,3,15,run1,9,s15,True,absent,increase,increase,0.027000000000000024,23,55.0
FD003,few_shot,3,15,run1,10,s4,False,absent,increase,increase,0.03999999999999998,45,66.0
FD003,few_shot,3,15,run1,10,s7,False,unspecified,decrease,increase,0.04299999999999998,45,66.0
FD003,few_shot,3,15,run1,10,s9,True,absent,decrease,stable,-0.008000000000000007,45,66.0
FD003,few_shot,3,15,run1,10,s11,True,unspecified,increase,increase,0.01100000000000001,45,66.0
FD003,few_shot,3,15,run1,10,s12,True,absent,increase,decrease,-0.033,45,66.0
FD003,few_shot,3,15,run1,10,s14,True,absent,decrease,increase,0.03600000000000003,45,66.0
FD003,few_shot,3,15,run1,10,s15,True,absent,increase,increase,0.08599999999999997,45,66.0
FD003,few_shot,3,15,run1,11,s4,False,absent,increase,decrease,-0.172,23,77.0
FD003,few_shot,3,15,run1,11,s7,False,decrease,decrease,decrease,-0.04400000000000001,23,77.0
FD003,few_shot,3,15,run1,11,s9,True,absent,decrease,stable,-0.0030000000000000027,23,77.0
FD003,few_shot,3,15,run1,11,s11,True,absent,increase,increase,0.06299999999999994,23,77.0
FD003,few_shot,3,15,run1,11,s12,True,absent,increase,decrease,-0.027999999999999997,23,77.0
FD003,few_shot,3,15,run1,11,s14,True,absent,decrease,increase,0.06200000000000003,23,77.0
FD003,few_shot,3,15,run1,11,s15,True,absent,increase,increase,0.07499999999999996,23,77.0
FD003,few_shot,3,15,run1,12,s4,False,absent,increase,increase,0.16000000000000003,45,115.0
FD003,few_shot,3,15,run1,12,s7,False,decrease,decrease,decrease,-0.021999999999999992,45,115.0
FD003,few_shot,3,15,run1,12,s9,True,absent,decrease,decrease,-0.03699999999999999,45,115.0
FD003,few_shot,3,15,run1,12,s11,True,absent,increase,increase,0.01200000000000001,45,115.0
FD003,few_shot,3,15,run1,12,s12,True,absent,increase,stable,-0.006000000000000005,45,115.0
FD003,few_shot,3,15,run1,12,s14,True,absent,decrease,stable,0.0,45,115.0
FD003,few_shot,3,15,run1,12,s15,True,absent,increase,increase,0.041000000000000036,45,115.0
FD003,few_shot,3,15,run1,13,s4,False,unspecified,increase,increase,0.017000000000000015,45,115.0
FD003,few_shot,3,15,run1,13,s7,False,absent,decrease,stable,-0.009000000000000008,45,115.0
FD003,few_shot,3,15,run1,13,s9,True,absent,decrease,increase,0.07400000000000001,45,115.0
FD003,few_shot,3,15,run1,13,s11,True,absent,increase,increase,0.07500000000000001,45,115.0
FD003,few_shot,3,15,run1,13,s12,True,absent,increase,decrease,-0.013999999999999985,45,115.0
FD003,few_shot,3,15,run1,13,s14,True,absent,decrease,stable,-0.009999999999999981,45,115.0
FD003,few_shot,3,15,run1,13,s15,True,absent,increase,increase,0.06899999999999995,45,115.0
FD003,few_shot,3,15,run1,14,s4,False,absent,increase,increase,0.02499999999999991,42,31.0
FD003,few_shot,3,15,run1,14,s7,False,decrease,decrease,decrease,-0.08199999999999999,42,31.0
FD003,few_shot,3,15,run1,14,s9,True,absent,decrease,stable,-0.004999999999999977,42,31.0
FD003,few_shot,3,15,run1,14,s11,True,absent,increase,increase,0.05700000000000005,42,31.0
FD003,few_shot,3,15,run1,14,s12,True,absent,increase,stable,-0.0030000000000000027,42,31.0
FD003,few_shot,3,15,run1,14,s14,True,absent,decrease,stable,-0.0050000000000000044,42,31.0
FD003,few_shot,3,15,run1,14,s15,True,absent,increase,increase,0.040000000000000036,42,31.0
FD003,few_shot,3,15,run1,15,s4,False,absent,increase,increase,0.01200000000000001,23,108.0
FD003,few_shot,3,15,run1,15,s7,False,absent,decrease,stable,0.0010000000000000009,23,108.0
FD003,few_shot,3,15,run1,15,s9,True,absent,decrease,increase,0.02200000000000002,23,108.0
FD003,few_shot,3,15,run1,15,s11,True,unspecified,increase,increase,0.035,23,108.0
FD003,few_shot,3,15,run1,15,s12,True,absent,increase,increase,0.031,23,108.0
FD003,few_shot,3,15,run1,15,s14,True,absent,decrease,stable,-0.0050000000000000044,23,108.0
FD003,few_shot,3,15,run1,15,s15,True,absent,increase,decrease,-0.025999999999999912,23,108.0
FD003,few_shot,3,15,run1,16,s4,False,absent,increase,increase,0.27899999999999997,45,56.0
FD003,few_shot,3,15,run1,16,s7,False,increase,decrease,increase,0.07499999999999998,45,56.0
FD003,few_shot,3,15,run1,16,s9,True,absent,decrease,increase,0.02099999999999999,45,56.0
FD003,few_shot,3,15,run1,16,s11,True,absent,increase,increase,0.016999999999999987,45,56.0
FD003,few_shot,3,15,run1,16,s12,True,absent,increase,increase,0.061,45,56.0
FD003,few_shot,3,15,run1,16,s14,True,absent,decrease,increase,0.044999999999999984,45,56.0
FD003,few_shot,3,15,run1,16,s15,True,absent,increase,stable,-0.008000000000000007,45,56.0
FD003,few_shot,3,15,run1,17,s4,False,absent,increase,increase,0.04999999999999999,45,125.0
FD003,few_shot,3,15,run1,17,s7,False,absent,decrease,increase,0.063,45,125.0
FD003,few_shot,3,15,run1,17,s9,True,absent,decrease,stable,0.009999999999999981,45,125.0
FD003,few_shot,3,15,run1,17,s11,True,unspecified,increase,decrease,-0.07400000000000004,45,125.0
FD003,few_shot,3,15,run1,17,s12,True,absent,increase,increase,0.016000000000000014,45,125.0
FD003,few_shot,3,15,run1,17,s14,True,absent,decrease,decrease,-0.012999999999999984,45,125.0
FD003,few_shot,3,15,run1,17,s15,True,absent,increase,increase,0.014000000000000012,45,125.0
FD003,few_shot,3,15,run1,18,s4,False,absent,increase,stable,0.009000000000000008,45,125.0
FD003,few_shot,3,15,run1,18,s7,False,absent,decrease,increase,0.047000000000000014,45,125.0
FD003,few_shot,3,15,run1,18,s9,True,absent,decrease,increase,0.04600000000000001,45,125.0
FD003,few_shot,3,15,run1,18,s11,True,absent,increase,increase,0.10900000000000001,45,125.0
FD003,few_shot,3,15,run1,18,s12,True,absent,increase,increase,0.05100000000000002,45,125.0
FD003,few_shot,3,15,run1,18,s14,True,absent,decrease,stable,-0.0050000000000000044,45,125.0
FD003,few_shot,3,15,run1,18,s15,True,absent,increase,decrease,-0.10100000000000003,45,125.0
FD003,few_shot,3,15,run1,19,s4,False,absent,increase,decrease,-0.04199999999999998,45,85.0
FD003,few_shot,3,15,run1,19,s7,False,absent,decrease,decrease,-0.01100000000000001,45,85.0
FD003,few_shot,3,15,run1,19,s9,True,absent,decrease,increase,0.01200000000000001,45,85.0
FD003,few_shot,3,15,run1,19,s11,True,absent,increase,stable,-0.006000000000000005,45,85.0
FD003,few_shot,3,15,run1,19,s12,True,absent,increase,decrease,-0.016000000000000014,45,85.0
FD003,few_shot,3,15,run1,19,s14,True,absent,decrease,stable,-0.0040000000000000036,45,85.0
FD003,few_shot,3,15,run1,19,s15,True,absent,increase,stable,0.0039999999999998925,45,85.0
FD003,few_shot,3,15,run1,20,s4,False,absent,increase,increase,0.08800000000000002,42,56.0
FD003,few_shot,3,15,run1,20,s7,False,increase,decrease,increase,0.05199999999999999,42,56.0
FD003,few_shot,3,15,run1,20,s9,True,absent,decrease,increase,0.02100000000000002,42,56.0
FD003,few_shot,3,15,run1,20,s11,True,absent,increase,increase,0.132,42,56.0
FD003,few_shot,3,15,run1,20,s12,True,absent,increase,increase,0.07900000000000001,42,56.0
FD003,few_shot,3,15,run1,20,s14,True,absent,decrease,increase,0.032999999999999974,42,56.0
FD003,few_shot,3,15,run1,20,s15,True,absent,increase,decrease,-0.01799999999999996,42,56.0
FD003,few_shot,3,15,run1,21,s4,False,absent,increase,decrease,-0.03400000000000003,45,18.0
FD003,few_shot,3,15,run1,21,s7,False,unspecified,decrease,increase,0.122,45,18.0
FD003,few_shot,3,15,run1,21,s9,True,absent,decrease,increase,0.05099999999999999,45,18.0
FD003,few_shot,3,15,run1,21,s11,True,unspecified,increase,increase,0.21100000000000002,45,18.0
FD003,few_shot,3,15,run1,21,s12,True,unspecified,increase,increase,0.17999999999999994,45,18.0
FD003,few_shot,3,15,run1,21,s14,True,absent,decrease,increase,0.045999999999999985,45,18.0
FD003,few_shot,3,15,run1,21,s15,True,absent,increase,increase,0.04200000000000004,45,18.0
FD003,few_shot,3,15,run1,22,s4,False,absent,increase,increase,0.06300000000000003,45,119.0
FD003,few_shot,3,15,run1,22,s7,False,absent,decrease,increase,0.057999999999999996,45,119.0
FD003,few_shot,3,15,run1,22,s9,True,absent,decrease,stable,0.0030000000000000027,45,119.0
FD003,few_shot,3,15,run1,22,s11,True,decrease,increase,decrease,-0.21100000000000002,45,119.0
FD003,few_shot,3,15,run1,22,s12,True,absent,increase,increase,0.022999999999999965,45,119.0
FD003,few_shot,3,15,run1,22,s14,True,absent,decrease,increase,0.033,45,119.0
FD003,few_shot,3,15,run1,22,s15,True,absent,increase,increase,0.07999999999999996,45,119.0
FD003,few_shot,3,15,run1,23,s4,False,absent,increase,decrease,-0.01799999999999996,45,78.0
FD003,few_shot,3,15,run1,23,s7,False,unspecified,decrease,increase,0.068,45,78.0
FD003,few_shot,3,15,run1,23,s9,True,absent,decrease,increase,0.018000000000000016,45,78.0
FD003,few_shot,3,15,run1,23,s11,True,absent,increase,increase,0.05099999999999999,45,78.0
